translated_text,Product Review,stopword_text,tokenised_text,normalise_text,stemming_text,lemma_text,POS_Tags,Sentiment_Rating
Good Material Goods Until Good Sellers Good Seller There is a provision will repeat the order again Thank you Best SellersKkkkkkkkkkkkkkkkkkk,5,Good Material Goods Good Sellers Good Seller provision repeat order Thank Best SellersKkkkkkkkkkkkkkkkkkk,"['Good', 'Material', 'Goods', 'Until', 'Good', 'Sellers', 'Good', 'Seller', 'There', 'is', 'a', 'provision', 'will', 'repeat', 'the', 'order', 'again', 'Thank', 'you', 'Best', 'SellersKkkkkkkkkkkkkkkkkkk']","['Good', 'Material', 'Goods', 'Until', 'Good', 'Sellers', 'Good', 'Seller', 'There', 'is', 'a', 'provision', 'will', 'repeat', 'the', 'order', 'again', 'Thank', 'you', 'Best', 'SellersKkkkkkkkkkkkkkkkkkk']",good material goods until good sellers good seller there is a provision will repeat the order again thank you best sellerskkkkkkkkkkkkkkkkkkk,Good Material Goods Until Good Sellers Good Seller There is a provision will repeat the order again Thank you Best SellersKkkkkkkkkkkkkkkkkkk,"[('Good', 'JJ'), ('Material', 'NNP'), ('Goods', 'NNP'), ('Until', 'IN'), ('Good', 'JJ'), ('Sellers', 'NNS'), ('Good', 'JJ'), ('Seller', 'NNP'), ('There', 'EX'), ('is', 'VBZ'), ('a', 'DT'), ('provision', 'NN'), ('will', 'MD'), ('repeat', 'VB'), ('the', 'DT'), ('order', 'NN'), ('again', 'RB'), ('Thank', 'NNP'), ('you', 'PRP'), ('Best', 'JJS'), ('SellersKkkkkkkkkkkkkkkkkkk', 'NN')]",Positive
Beautiful clothing is ok to use a quick delivery of the seller service is best easy to deal with if it is 10 stars for,5,Beautiful clothing ok use quick delivery seller service best easy deal 10 stars,"['Beautiful', 'clothing', 'is', 'ok', 'to', 'use', 'a', 'quick', 'delivery', 'of', 'the', 'seller', 'service', 'is', 'best', 'easy', 'to', 'deal', 'with', 'if', 'it', 'is', '10', 'stars', 'for']","['Beautiful', 'clothing', 'is', 'ok', 'to', 'use', 'a', 'quick', 'delivery', 'of', 'the', 'seller', 'service', 'is', 'best', 'easy', 'to', 'deal', 'with', 'if', 'it', 'is', '10', 'stars', 'for']",beautiful clothing is ok to use a quick delivery of the seller service is best easy to deal with if it is 10 stars for,Beautiful clothing is ok to use a quick delivery of the seller service is best easy to deal with if it is 10 star for,"[('Beautiful', 'JJ'), ('clothing', 'NN'), ('is', 'VBZ'), ('ok', 'JJ'), ('to', 'TO'), ('use', 'VB'), ('a', 'DT'), ('quick', 'JJ'), ('delivery', 'NN'), ('of', 'IN'), ('the', 'DT'), ('seller', 'NN'), ('service', 'NN'), ('is', 'VBZ'), ('best', 'RBS'), ('easy', 'JJ'), ('to', 'TO'), ('deal', 'VB'), ('with', 'IN'), ('if', 'IN'), ('it', 'PRP'), ('is', 'VBZ'), ('10', 'CD'), ('star', 'NN'), ('for', 'IN')]",Positive
Tq goods have reached aak2 like the best put fabric can repeat intone thumbsplightskintone thumbsuplightskintone thumbsplightskintone thumbsuplightskintone thumbsplightskintone thumbsuplightskintone bsuplightskintone thumbsplightskintone thumbsuplightkintone thumbles One ThumbsUPLIGHTSKINTONE THUMBSUPLIGHTSKINTONE THUMBSUPLIGHTSKINTONE THUMBLIGHTONE THUMUMBLIGHTONE UplightSkintone Thumbsupmedium Lightskintone ThumbsUPlightSkintone ThumbsplightSkintone ThumbsUplightSkintone ThumbsuplightSkintone ThumbsUplightSkintone Star Star Star Star Star StarStar Star Star Star Star Star Star Star Star Star Star,5,Tq goods reached aak2 like best put fabric repeat intone thumbsplightskintone thumbsuplightskintone thumbsplightskintone thumbsuplightskintone thumbsplightskintone thumbsuplightskintone bsuplightskintone thumbsplightskintone thumbsuplightkintone thumbles One ThumbsUPLIGHTSKINTONE THUMBSUPLIGHTSKINTONE THUMBSUPLIGHTSKINTONE THUMBLIGHTONE THUMUMBLIGHTONE UplightSkintone Thumbsupmedium Lightskintone ThumbsUPlightSkintone ThumbsplightSkintone ThumbsUplightSkintone ThumbsuplightSkintone ThumbsUplightSkintone Star Star Star Star Star StarStar Star Star Star Star Star Star Star Star Star Star,"['Tq', 'goods', 'have', 'reached', 'aak2', 'like', 'the', 'best', 'put', 'fabric', 'can', 'repeat', 'intone', 'thumbsplightskintone', 'thumbsuplightskintone', 'thumbsplightskintone', 'thumbsuplightskintone', 'thumbsplightskintone', 'thumbsuplightskintone', 'bsuplightskintone', 'thumbsplightskintone', 'thumbsuplightkintone', 'thumbles', 'One', 'ThumbsUPLIGHTSKINTONE', 'THUMBSUPLIGHTSKINTONE', 'THUMBSUPLIGHTSKINTONE', 'THUMBLIGHTONE', 'THUMUMBLIGHTONE', 'UplightSkintone', 'Thumbsupmedium', 'Lightskintone', 'ThumbsUPlightSkintone', 'ThumbsplightSkintone', 'ThumbsUplightSkintone', 'ThumbsuplightSkintone', 'ThumbsUplightSkintone', 'Star', 'Star', 'Star', 'Star', 'Star', 'StarStar', 'Star', 'Star', 'Star', 'Star', 'Star', 'Star', 'Star', 'Star', 'Star', 'Star']","['Tq', 'goods', 'have', 'reached', 'aak2', 'like', 'the', 'best', 'put', 'fabric', 'can', 'repeat', 'intone', 'thumbsplightskintone', 'thumbsuplightskintone', 'thumbsplightskintone', 'thumbsuplightskintone', 'thumbsplightskintone', 'thumbsuplightskintone', 'bsuplightskintone', 'thumbsplightskintone', 'thumbsuplightkintone', 'thumbles', 'One', 'ThumbsUPLIGHTSKINTONE', 'THUMBSUPLIGHTSKINTONE', 'THUMBSUPLIGHTSKINTONE', 'THUMBLIGHTONE', 'THUMUMBLIGHTONE', 'UplightSkintone', 'Thumbsupmedium', 'Lightskintone', 'ThumbsUPlightSkintone', 'ThumbsplightSkintone', 'ThumbsUplightSkintone', 'ThumbsuplightSkintone', 'ThumbsUplightSkintone', 'Star', 'Star', 'Star', 'Star', 'Star', 'StarStar', 'Star', 'Star', 'Star', 'Star', 'Star', 'Star', 'Star', 'Star', 'Star', 'Star']",tq goods have reached aak2 like the best put fabric can repeat intone thumbsplightskintone thumbsuplightskintone thumbsplightskintone thumbsuplightskintone thumbsplightskintone thumbsuplightskintone bsuplightskintone thumbsplightskintone thumbsuplightkintone thumbles one thumbsuplightskintone thumbsuplightskintone thumbsuplightskintone thumblightone thumumblightone uplightskintone thumbsupmedium lightskintone thumbsuplightskintone thumbsplightskintone thumbsuplightskintone thumbsuplightskintone thumbsuplightskintone star star star star star starstar star star star star star star star star star star,Tq good have reached aak2 like the best put fabric can repeat intone thumbsplightskintone thumbsuplightskintone thumbsplightskintone thumbsuplightskintone thumbsplightskintone thumbsuplightskintone bsuplightskintone thumbsplightskintone thumbsuplightkintone thumbles One ThumbsUPLIGHTSKINTONE THUMBSUPLIGHTSKINTONE THUMBSUPLIGHTSKINTONE THUMBLIGHTONE THUMUMBLIGHTONE UplightSkintone Thumbsupmedium Lightskintone ThumbsUPlightSkintone ThumbsplightSkintone ThumbsUplightSkintone ThumbsuplightSkintone ThumbsUplightSkintone Star Star Star Star Star StarStar Star Star Star Star Star Star Star Star Star Star,"[('Tq', 'RB'), ('good', 'JJ'), ('have', 'VBP'), ('reached', 'VBN'), ('aak2', 'NNS'), ('like', 'IN'), ('the', 'DT'), ('best', 'JJS'), ('put', 'NN'), ('fabric', 'NN'), ('can', 'MD'), ('repeat', 'VB'), ('intone', 'VB'), ('thumbsplightskintone', 'NN'), ('thumbsuplightskintone', 'NN'), ('thumbsplightskintone', 'NN'), ('thumbsuplightskintone', 'NN'), ('thumbsplightskintone', 'NN'), ('thumbsuplightskintone', 'NN'), ('bsuplightskintone', 'NN'), ('thumbsplightskintone', 'NN'), ('thumbsuplightkintone', 'NN'), ('thumbles', 'VBZ'), ('One', 'CD'), ('ThumbsUPLIGHTSKINTONE', 'NNP'), ('THUMBSUPLIGHTSKINTONE', 'NNP'), ('THUMBSUPLIGHTSKINTONE', 'NNP'), ('THUMBLIGHTONE', 'NNP'), ('THUMUMBLIGHTONE', 'NNP'), ('UplightSkintone', 'NNP'), ('Thumbsupmedium', 'NNP'), ('Lightskintone', 'NNP'), ('ThumbsUPlightSkintone', 'NNP'), ('ThumbsplightSkintone', 'NNP'), ('ThumbsUplightSkintone', 'NNP'), ('ThumbsuplightSkintone', 'NNP'), ('ThumbsUplightSkintone', 'NNP'), ('Star', 'NNP'), ('Star', 'NNP'), ('Star', 'NNP'), ('Star', 'NNP'), ('Star', 'NNP'), ('StarStar', 'NNP'), ('Star', 'NNP'), ('Star', 'NNP'), ('Star', 'NNP'), ('Star', 'NNP'), ('Star', 'NNP'), ('Star', 'NNP'), ('Star', 'NNP'), ('Star', 'NNP'), ('Star', 'NNP'), ('Star', 'NNP')]",Positive
Beautiful colors wey hard to find this color that has been sold for sale early tq yes this is a fashion for 2021 even though the cross -bite is still okbye okbye okbye okbye,5,Beautiful colors wey hard find color sold sale early tq yes fashion 2021 even though cross -bite still okbye okbye okbye okbye,"['Beautiful', 'colors', 'wey', 'hard', 'to', 'find', 'this', 'color', 'that', 'has', 'been', 'sold', 'for', 'sale', 'early', 'tq', 'yes', 'this', 'is', 'a', 'fashion', 'for', '2021', 'even', 'though', 'the', 'cross', '-bite', 'is', 'still', 'okbye', 'okbye', 'okbye', 'okbye']","['Beautiful', 'colors', 'wey', 'hard', 'to', 'find', 'this', 'color', 'that', 'has', 'been', 'sold', 'for', 'sale', 'early', 'terima kasih', 'yes', 'this', 'is', 'a', 'fashion', 'for', '2021', 'even', 'though', 'the', 'cross', '-bite', 'is', 'still', 'okbye', 'okbye', 'okbye', 'okbye']",beautiful colors wey hard to find this color that has been sold for sale early terima kasih yes this is a fashion for 2021 even though the cross -bite is still okbye okbye okbye okbye,Beautiful color wey hard to find this color that ha been sold for sale early terima kasih yes this is a fashion for 2021 even though the cross -bite is still okbye okbye okbye okbye,"[('Beautiful', 'NNP'), ('color', 'NN'), ('wey', 'RB'), ('hard', 'JJ'), ('to', 'TO'), ('find', 'VB'), ('this', 'DT'), ('color', 'NN'), ('that', 'WDT'), ('ha', 'VBZ'), ('been', 'VBN'), ('sold', 'VBN'), ('for', 'IN'), ('sale', 'NN'), ('early', 'JJ'), ('terima', 'NN'), ('kasih', 'VB'), ('yes', 'UH'), ('this', 'DT'), ('is', 'VBZ'), ('a', 'DT'), ('fashion', 'NN'), ('for', 'IN'), ('2021', 'CD'), ('even', 'RB'), ('though', 'IN'), ('the', 'DT'), ('cross', 'NN'), ('-bite', 'NN'), ('is', 'VBZ'), ('still', 'RB'), ('okbye', 'JJ'), ('okbye', 'JJ'), ('okbye', 'NN'), ('okbye', 'NN')]",Positive
Alhamdulillah all okay fabric is pretty colorful delivery is also considered the speed of the stick for the day to order Friday Monday hntr is ok Saturday posting postwithhandovermouth holidays,5,Alhamdulillah okay fabric pretty colorful delivery also considered speed stick day order Friday Monday hntr ok Saturday posting postwithhandovermouth holidays,"['Alhamdulillah', 'all', 'okay', 'fabric', 'is', 'pretty', 'colorful', 'delivery', 'is', 'also', 'considered', 'the', 'speed', 'of', 'the', 'stick', 'for', 'the', 'day', 'to', 'order', 'Friday', 'Monday', 'hntr', 'is', 'ok', 'Saturday', 'posting', 'postwithhandovermouth', 'holidays']","['Alhamdulillah', 'all', 'okay', 'fabric', 'is', 'pretty', 'colorful', 'delivery', 'is', 'also', 'considered', 'the', 'speed', 'of', 'the', 'stick', 'for', 'the', 'day', 'to', 'order', 'Friday', 'Monday', 'hntr', 'is', 'ok', 'Saturday', 'posting', 'postwithhandovermouth', 'holidays']",alhamdulillah all okay fabric is pretty colorful delivery is also considered the speed of the stick for the day to order friday monday hntr is ok saturday posting postwithhandovermouth holidays,Alhamdulillah all okay fabric is pretty colorful delivery is also considered the speed of the stick for the day to order Friday Monday hntr is ok Saturday posting postwithhandovermouth holiday,"[('Alhamdulillah', 'NNP'), ('all', 'DT'), ('okay', 'JJ'), ('fabric', 'NN'), ('is', 'VBZ'), ('pretty', 'RB'), ('colorful', 'JJ'), ('delivery', 'NN'), ('is', 'VBZ'), ('also', 'RB'), ('considered', 'VBN'), ('the', 'DT'), ('speed', 'NN'), ('of', 'IN'), ('the', 'DT'), ('stick', 'NN'), ('for', 'IN'), ('the', 'DT'), ('day', 'NN'), ('to', 'TO'), ('order', 'NN'), ('Friday', 'NNP'), ('Monday', 'NNP'), ('hntr', 'NN'), ('is', 'VBZ'), ('ok', 'JJ'), ('Saturday', 'NNP'), ('posting', 'VBG'), ('postwithhandovermouth', 'NN'), ('holiday', 'NN')]",Positive
"At first the seller contacted to say that the color cream was not to be changed at the end of the nude cream, however, the TQ seller was friendly and helpful just a slow post",5,"first seller contacted say color cream changed end nude cream , however , TQ seller friendly helpful slow post","['At', 'first', 'the', 'seller', 'contacted', 'to', 'say', 'that', 'the', 'color', 'cream', 'was', 'not', 'to', 'be', 'changed', 'at', 'the', 'end', 'of', 'the', 'nude', 'cream', ',', 'however', ',', 'the', 'TQ', 'seller', 'was', 'friendly', 'and', 'helpful', 'just', 'a', 'slow', 'post']","['At', 'first', 'the', 'seller', 'contacted', 'to', 'saya', 'that', 'the', 'color', 'cream', 'was', 'not', 'to', 'be', 'changed', 'at', 'the', 'end', 'of', 'the', 'nude', 'cream', ',', 'however', ',', 'the', 'TQ', 'seller', 'was', 'friendly', 'and', 'helpful', 'just', 'a', 'slow', 'post']",at first the seller contacted to saya that the color cream was not to be changed at the end of the nude cream  however  the tq seller was friendly and helpful just a slow post,"At first the seller contacted to saya that the color cream wa not to be changed at the end of the nude cream , however , the TQ seller wa friendly and helpful just a slow post","[('At', 'IN'), ('first', 'RB'), ('the', 'DT'), ('seller', 'NN'), ('contacted', 'VBD'), ('to', 'TO'), ('saya', 'VB'), ('that', 'IN'), ('the', 'DT'), ('color', 'NN'), ('cream', 'NN'), ('wa', 'NN'), ('not', 'RB'), ('to', 'TO'), ('be', 'VB'), ('changed', 'VBN'), ('at', 'IN'), ('the', 'DT'), ('end', 'NN'), ('of', 'IN'), ('the', 'DT'), ('nude', 'JJ'), ('cream', 'NN'), (',', ','), ('however', 'RB'), (',', ','), ('the', 'DT'), ('TQ', 'NNP'), ('seller', 'NN'), ('wa', 'NN'), ('friendly', 'JJ'), ('and', 'CC'), ('helpful', 'JJ'), ('just', 'RB'), ('a', 'DT'), ('slow', 'JJ'), ('post', 'NN')]",Positive
Beautiful fabric Very Fit Fit Size Kids Thank You Cheap Price Seller With Quality,5,Beautiful fabric Fit Fit Size Kids Thank Cheap Price Seller Quality,"['Beautiful', 'fabric', 'Very', 'Fit', 'Fit', 'Size', 'Kids', 'Thank', 'You', 'Cheap', 'Price', 'Seller', 'With', 'Quality']","['Beautiful', 'fabric', 'Very', 'Fit', 'Fit', 'Size', 'Kids', 'Thank', 'You', 'Cheap', 'Price', 'Seller', 'With', 'Quality']",beautiful fabric very fit fit size kids thank you cheap price seller with quality,Beautiful fabric Very Fit Fit Size Kids Thank You Cheap Price Seller With Quality,"[('Beautiful', 'NNP'), ('fabric', 'JJ'), ('Very', 'NNP'), ('Fit', 'NNP'), ('Fit', 'NNP'), ('Size', 'NNP'), ('Kids', 'NNP'), ('Thank', 'NNP'), ('You', 'PRP'), ('Cheap', 'NNP'), ('Price', 'NNP'), ('Seller', 'NNP'), ('With', 'IN'), ('Quality', 'NNP')]",Positive
The shirt of the size of the stick is slow to deliver the goods close to 10 days until the plk is dirty so bad the money I lost this money,1,shirt size stick slow deliver goods close 10 days plk dirty bad money lost money,"['The', 'shirt', 'of', 'the', 'size', 'of', 'the', 'stick', 'is', 'slow', 'to', 'deliver', 'the', 'goods', 'close', 'to', '10', 'days', 'until', 'the', 'plk', 'is', 'dirty', 'so', 'bad', 'the', 'money', 'I', 'lost', 'this', 'money']","['The', 'shirt', 'of', 'the', 'size', 'of', 'the', 'stick', 'is', 'slow', 'to', 'deliver', 'the', 'goods', 'close', 'to', '10', 'days', 'until', 'the', 'plk', 'is', 'dirty', 'so', 'bad', 'the', 'money', 'I', 'lost', 'this', 'money']",the shirt of the size of the stick is slow to deliver the goods close to 10 days until the plk is dirty so bad the money i lost this money,The shirt of the size of the stick is slow to deliver the good close to 10 day until the plk is dirty so bad the money I lost this money,"[('The', 'DT'), ('shirt', 'NN'), ('of', 'IN'), ('the', 'DT'), ('size', 'NN'), ('of', 'IN'), ('the', 'DT'), ('stick', 'NN'), ('is', 'VBZ'), ('slow', 'JJ'), ('to', 'TO'), ('deliver', 'VB'), ('the', 'DT'), ('good', 'JJ'), ('close', 'NN'), ('to', 'TO'), ('10', 'CD'), ('day', 'NN'), ('until', 'IN'), ('the', 'DT'), ('plk', 'NN'), ('is', 'VBZ'), ('dirty', 'VBN'), ('so', 'RB'), ('bad', 'JJ'), ('the', 'DT'), ('money', 'NN'), ('I', 'PRP'), ('lost', 'VBD'), ('this', 'DT'), ('money', 'NN')]",Negative
Items received in good condition OK quality is acceptable as the size of the price range 8 suits my 8 -year -old nephew but I think taking size 1 is larger as he has a relatively high shipping response from the seller to the courier a bit slow,5,Items received good condition OK quality acceptable size price range 8 suits 8 -year -old nephew think taking size 1 larger relatively high shipping response seller courier bit slow,"['Items', 'received', 'in', 'good', 'condition', 'OK', 'quality', 'is', 'acceptable', 'as', 'the', 'size', 'of', 'the', 'price', 'range', '8', 'suits', 'my', '8', '-year', '-old', 'nephew', 'but', 'I', 'think', 'taking', 'size', '1', 'is', 'larger', 'as', 'he', 'has', 'a', 'relatively', 'high', 'shipping', 'response', 'from', 'the', 'seller', 'to', 'the', 'courier', 'a', 'bit', 'slow']","['Items', 'received', 'in', 'good', 'condition', 'OK', 'quality', 'is', 'acceptable', 'as', 'the', 'size', 'of', 'the', 'price', 'range', '8', 'suits', 'my', '8', '-year', '-old', 'nephew', 'but', 'I', 'think', 'taking', 'size', '1', 'is', 'larger', 'as', 'he', 'has', 'a', 'relatively', 'high', 'shipping', 'response', 'from', 'the', 'seller', 'to', 'the', 'courier', 'a', 'bit', 'slow']",items received in good condition ok quality is acceptable as the size of the price range 8 suits my 8 -year -old nephew but i think taking size 1 is larger as he has a relatively high shipping response from the seller to the courier a bit slow,Items received in good condition OK quality is acceptable a the size of the price range 8 suit my 8 -year -old nephew but I think taking size 1 is larger a he ha a relatively high shipping response from the seller to the courier a bit slow,"[('Items', 'NNS'), ('received', 'VBN'), ('in', 'IN'), ('good', 'JJ'), ('condition', 'NN'), ('OK', 'NNP'), ('quality', 'NN'), ('is', 'VBZ'), ('acceptable', 'JJ'), ('a', 'DT'), ('the', 'DT'), ('size', 'NN'), ('of', 'IN'), ('the', 'DT'), ('price', 'NN'), ('range', 'NN'), ('8', 'CD'), ('suit', 'NN'), ('my', 'PRP$'), ('8', 'CD'), ('-year', 'JJ'), ('-old', 'JJ'), ('nephew', 'NN'), ('but', 'CC'), ('I', 'PRP'), ('think', 'VBP'), ('taking', 'VBG'), ('size', 'NN'), ('1', 'CD'), ('is', 'VBZ'), ('larger', 'JJR'), ('a', 'DT'), ('he', 'PRP'), ('ha', 'VBZ'), ('a', 'DT'), ('relatively', 'RB'), ('high', 'JJ'), ('shipping', 'VBG'), ('response', 'NN'), ('from', 'IN'), ('the', 'DT'), ('seller', 'NN'), ('to', 'TO'), ('the', 'DT'), ('courier', 'JJR'), ('a', 'DT'), ('bit', 'NN'), ('slow', 'JJ')]",Positive
The fast delivery of the wedge is appropriate to fit the size of the long hand very long to fix the whole whole all satisfying the good sewing special buttons the sumus remove the afternoon after the afternoon after the removal after the afternoon after removing the afternoonAfter the afternoon after the removal after removing after removing after removing after removing after removing after removing after removing after removing after removing,5,fast delivery wedge appropriate fit size long hand long fix whole whole satisfying good sewing special buttons sumus remove afternoon afternoon removal afternoon removing afternoonAfter afternoon removal removing removing removing removing removing removing removing removing removing,"['The', 'fast', 'delivery', 'of', 'the', 'wedge', 'is', 'appropriate', 'to', 'fit', 'the', 'size', 'of', 'the', 'long', 'hand', 'very', 'long', 'to', 'fix', 'the', 'whole', 'whole', 'all', 'satisfying', 'the', 'good', 'sewing', 'special', 'buttons', 'the', 'sumus', 'remove', 'the', 'afternoon', 'after', 'the', 'afternoon', 'after', 'the', 'removal', 'after', 'the', 'afternoon', 'after', 'removing', 'the', 'afternoonAfter', 'the', 'afternoon', 'after', 'the', 'removal', 'after', 'removing', 'after', 'removing', 'after', 'removing', 'after', 'removing', 'after', 'removing', 'after', 'removing', 'after', 'removing', 'after', 'removing', 'after', 'removing']","['The', 'fast', 'delivery', 'of', 'the', 'wedge', 'is', 'appropriate', 'to', 'fit', 'the', 'size', 'of', 'the', 'long', 'hand', 'very', 'long', 'to', 'fix', 'the', 'whole', 'whole', 'all', 'satisfying', 'the', 'good', 'sewing', 'special', 'buttons', 'the', 'sumus', 'remove', 'the', 'afternoon', 'after', 'the', 'afternoon', 'after', 'the', 'removal', 'after', 'the', 'afternoon', 'after', 'removing', 'the', 'afternoonAfter', 'the', 'afternoon', 'after', 'the', 'removal', 'after', 'removing', 'after', 'removing', 'after', 'removing', 'after', 'removing', 'after', 'removing', 'after', 'removing', 'after', 'removing', 'after', 'removing', 'after', 'removing']",the fast delivery of the wedge is appropriate to fit the size of the long hand very long to fix the whole whole all satisfying the good wing special buttons the sumus remove the afternoon after the afternoon after the removal after the afternoon after removing the afternoonafter the afternoon after the removal after removing after removing after removing after removing after removing after removing after removing after removing after removing,The fast delivery of the wedge is appropriate to fit the size of the long hand very long to fix the whole whole all satisfying the good sewing special button the sumus remove the afternoon after the afternoon after the removal after the afternoon after removing the afternoonAfter the afternoon after the removal after removing after removing after removing after removing after removing after removing after removing after removing after removing,"[('The', 'DT'), ('fast', 'JJ'), ('delivery', 'NN'), ('of', 'IN'), ('the', 'DT'), ('wedge', 'NN'), ('is', 'VBZ'), ('appropriate', 'JJ'), ('to', 'TO'), ('fit', 'VB'), ('the', 'DT'), ('size', 'NN'), ('of', 'IN'), ('the', 'DT'), ('long', 'JJ'), ('hand', 'NN'), ('very', 'RB'), ('long', 'RB'), ('to', 'TO'), ('fix', 'VB'), ('the', 'DT'), ('whole', 'JJ'), ('whole', 'NN'), ('all', 'DT'), ('satisfying', 'VBG'), ('the', 'DT'), ('good', 'JJ'), ('sewing', 'NN'), ('special', 'JJ'), ('button', 'NN'), ('the', 'DT'), ('sumus', 'NN'), ('remove', 'VB'), ('the', 'DT'), ('afternoon', 'NN'), ('after', 'IN'), ('the', 'DT'), ('afternoon', 'NN'), ('after', 'IN'), ('the', 'DT'), ('removal', 'NN'), ('after', 'IN'), ('the', 'DT'), ('afternoon', 'NN'), ('after', 'IN'), ('removing', 'VBG'), ('the', 'DT'), ('afternoonAfter', 'NN'), ('the', 'DT'), ('afternoon', 'NN'), ('after', 'IN'), ('the', 'DT'), ('removal', 'NN'), ('after', 'IN'), ('removing', 'VBG'), ('after', 'IN'), ('removing', 'VBG'), ('after', 'IN'), ('removing', 'VBG'), ('after', 'IN'), ('removing', 'VBG'), ('after', 'IN'), ('removing', 'VBG'), ('after', 'IN'), ('removing', 'VBG'), ('after', 'IN'), ('removing', 'VBG'), ('after', 'IN'), ('removing', 'VBG'), ('after', 'IN'), ('removing', 'VBG')]",Positive
Beautiful clothes and fabrics can be faced facewithtearsofjoy,5,Beautiful clothes fabrics faced facewithtearsofjoy,"['Beautiful', 'clothes', 'and', 'fabrics', 'can', 'be', 'faced', 'facewithtearsofjoy']","['Beautiful', 'clothes', 'and', 'fabrics', 'can', 'be', 'faced', 'facewithtearsofjoy']",beautiful clothes and fabrics can be faced facewithtearsofjoy,Beautiful clothes and fabric can be faced facewithtearsofjoy,"[('Beautiful', 'JJ'), ('clothes', 'NNS'), ('and', 'CC'), ('fabric', 'NN'), ('can', 'MD'), ('be', 'VB'), ('faced', 'VBN'), ('facewithtearsofjoy', 'NN')]",Positive
